name,status,activity,merit,time,title,context
Sozialtourist,Full Member,434,101,'January 17, 2018, 07:18:18 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Twitter Link: https://twitter.com/CryptoCoioioins Week #3 (13/01 – 19/01) TwitterRetweets1. https://twitter.com/matrixainetwork/status/9516709511245086722. https://twitter.com/matrixainetwork/status/9521781457922048003. https://twitter.com/matrixainetwork/status/9528397042101616644. https://twitter.com/matrixainetwork/status/9531354588876759045. https://twitter.com/matrixainetwork/status/953469242862592001Tweets1. https://twitter.com/CryptoCoioioins/status/952151786567151616'
Cryptopal2,Member,336,10,'January 17, 2018, 07:28:00 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Twitter :- https://twitter.com/Ravindu89830231Retweets1. https://twitter.com/matrixainetwork/status/9534643364579409932. https://twitter.com/matrixainetwork/status/9531487616513638403. https://twitter.com/matrixainetwork/status/9531249842678415364. https://twitter.com/matrixainetwork/status/9531202970114580485. https://twitter.com/matrixainetwork/status/953106121429954561Tweets1. https://twitter.com/Ravindu89830231/status/953707609437163521__________________________________________________Facebook :- https://www.facebook.com/hiruni.imalshaShares + Likes1. https://www.facebook.com/hiruni.imalsha/posts/9876749480372872. https://www.facebook.com/hiruni.imalsha/posts/9871790747535413. https://www.facebook.com/hiruni.imalsha/posts/9876460480401774. https://www.facebook.com/hiruni.imalsha/posts/9876447613736395. https://www.facebook.com/hiruni.imalsha/posts/9876469280400896. https://www.facebook.com/hiruni.imalsha/posts/987179024753546'
Ahjussineyo,Newbie,117,0,'January 17, 2018, 07:56:36 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Hi bounty manager i mistakenly use the wrong wallet address.Wrong one = 0xFA6479435cE59112f6Ad479EcF402CbF7BaBcBFfI want to change it to this= 0x3b3867F8cA1E8D6A247568Fd1a21BB26D36F7A91I'm on spreadsheet number: 542Facebook profile link = https://m.facebook.com/daramola.festus?ref=bookmarksThanks in advance '
newsilike,Sr. Member,602,262,'January 17, 2018, 01:22:14 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','We are pleased to announce that the Main Sale of the Token Sale has ended successfully. We have reached our Hard Cap of 50 million tokens and received approximately 13227 ETH. The last recorded sale was at UTC 03.07:02 on 17 January 2018. The token will be paid in 2 weeks***This camping will end this Friday and all calculation will be done on Saturday'
elllee,Member,252,10,'January 17, 2018, 01:31:51 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: elllee on January 09, 2018, 05:27:44 AMWeek #2Facebook URL: https://www.facebook.com/elliane.moohShares + Likes1. https://www.facebook.com/elliane.mooh/posts/1992421097441172 2. https://www.facebook.com/elliane.mooh/posts/19924213741078113. https://www.facebook.com/elliane.mooh/posts/19924215474411274. https://www.facebook.com/elliane.mooh/posts/19924217707744385. https://www.facebook.com/elliane.mooh/posts/1992422007441081Week #3Facebook URL: https://www.facebook.com/elliane.moohShares + Likes1. https://www.facebook.com/elliane.mooh/posts/20013782365454582. https://www.facebook.com/elliane.mooh/posts/20046096028889883. https://www.facebook.com/elliane.mooh/posts/20046105362222284. https://www.facebook.com/elliane.mooh/posts/20046131595552995. https://www.facebook.com/elliane.mooh/posts/2004615306221751'
mRasika,Full Member,308,100,'January 19, 2018, 06:30:42 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','WEEK 3 (13.01-19.01)#FacebookShares + Likes1. https://www.facebook.com/GimhaniNavoda/posts/17132566520637392. https://www.facebook.com/GimhaniNavoda/posts/17132568053970573. https://www.facebook.com/GimhaniNavoda/posts/17143931052834274. https://www.facebook.com/GimhaniNavoda/posts/17143931652834215. https://www.facebook.com/GimhaniNavoda/posts/17143932852834096. https://www.facebook.com/GimhaniNavoda/posts/17143933886167327. https://www.facebook.com/GimhaniNavoda/posts/17143934319500618. https://www.facebook.com/GimhaniNavoda/posts/17155829818311069. https://www.facebook.com/GimhaniNavoda/posts/1715583068497764'
Mauzzer,Member,196,10,'January 19, 2018, 01:17:13 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Facebook URL: https://www.facebook.com/vitaly.morozov5580Shares + Likes1. https://www.facebook.com/vitaly.morozov5580/posts/1679042073077792. https://www.facebook.com/vitaly.morozov5580/posts/1683044039344263. https://www.facebook.com/vitaly.morozov5580/posts/1687193838929284. https://www.facebook.com/vitaly.morozov5580/posts/1691204471861555. https://www.facebook.com/vitaly.morozov5580/posts/169871247111075'
StevenCS,Member,297,10,'January 17, 2018, 02:10:52 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Twitter url : https://twitter.com/stevenlolo123Retweets1.https://twitter.com/matrixainetwork/status/951477634189291521 2.https://twitter.com/matrixainetwork/status/9521781457922048003.https://twitter.com/matrixainetwork/status/9527592014528675844.https://twitter.com/matrixainetwork/status/9531249842678415365.https://twitter.com/matrixainetwork/status/952839704210161664Tweets1.https://twitter.com/stevenlolo123/status/952847113376772096Facebookurl: https://www.facebook.com/charfilsaputra.stevenShares + Likes1.https://www.facebook.com/charfilsaputra.steven/posts/13463194988464232.https://www.facebook.com/charfilsaputra.steven/posts/13463194455130953.https://www.facebook.com/charfilsaputra.steven/posts/13463193121797754.https://www.facebook.com/charfilsaputra.steven/posts/13469839654466435.https://www.facebook.com/charfilsaputra.steven/posts/1346983822113324'
poketis22,Member,350,11,'January 17, 2018, 02:18:23 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3TwitterRetweets1.   https://twitter.com/matrixainetwork/status/951477634189291521 2.   https://twitter.com/matrixainetwork/status/952178145792204800 3.   https://twitter.com/matrixainetwork/status/952839704210161664 4.   https://twitter.com/matrixainetwork/status/953148761651363840 5.   https://twitter.com/matrixainetwork/status/953447712438890496Tweets1.   https://twitter.com/lera_kvit_/status/9532697540552663042.   https://twitter.com/lera_kvit_/status/952691277170139137 3.   https://twitter.com/lera_kvit_/status/953022046228840449'
BluRPie,Hero Member,840,504,'January 17, 2018, 02:25:29 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3 13/01 - 18/01TwitterRetweets1. https://twitter.com/matrixainetwork/status/9521781457922048002. https://twitter.com/matrixainetwork/status/9527592014528675843. https://twitter.com/matrixainetwork/status/9528397042101616644. https://twitter.com/matrixainetwork/status/9531440213286092805. https://twitter.com/matrixainetwork/status/953330615117426688Tweets1. https://twitter.com/BluRPie508/status/953282083673268224'
projapoti,Full Member,434,100,'January 17, 2018, 02:33:31 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Facebookspreedsheet no: 16Shares + Likes1. https://m.facebook.com/story.php?story_fbid=1499545327019261&id=100008914245315&fs=4&ref=bookmarks2. https://m.facebook.com/story.php?story_fbid=1499818573658603&id=100008914245315&_rdr3. https://m.facebook.com/story.php?story_fbid=1500052063635254&id=100008914245315&_rdr4. https://m.facebook.com/story.php?story_fbid=1500264260280701&id=100008914245315&_rdr5. https://m.facebook.com/story.php?story_fbid=1500505803589880&id=100008914245315&_rdrWeek #3TwitterSpreedsheet no: 18Retweets1. https://mobile.twitter.com/matrixainetwork/status/952178145792204800?p=v2. https://mobile.twitter.com/matrixainetwork/status/950636657895604224?p=v3. https://mobile.twitter.com/matrixainetwork/status/952839704210161664?p=v4. https://mobile.twitter.com/matrixainetwork/status/953144021328609280?p=v5. https://mobile.twitter.com/matrixainetwork/status/953469242862592001?p=vTweets1. https://mobile.twitter.com/Anis01729/status/952940686835253248?p=v'
pipenov,Newbie,196,0,'January 17, 2018, 02:35:37 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Twitter https://twitter.com/GksNskRetweets1.   https://twitter.com/matrixainetwork/status/9507520665064325122.   https://twitter.com/matrixainetwork/status/9514776341892915213.   https://twitter.com/matrixainetwork/status/9521781457922048004.   https://twitter.com/matrixainetwork/status/9533306151174266885.   https://twitter.com/matrixainetwork/status/953447712438890496Tweets1.   https://twitter.com/GksNsk/status/952454738318102528   Week #3Facebook https://www.facebook.com/gks.nskShares + Likes1.   https://www.facebook.com/gks.nsk/posts/1605430059537746?pnref=story2.   https://www.facebook.com/gks.nsk/posts/16065029727637883.   https://www.facebook.com/gks.nsk/posts/1606504262763659?pnref=story4.   https://www.facebook.com/gks.nsk/posts/1607814325965986?pnref=story5.   https://www.facebook.com/gks.nsk/posts/16098623324278526.     https://www.facebook.com/gks.nsk/posts/1609862482427837?pnref=story'
birbok,Full Member,574,103,'January 17, 2018, 03:27:32 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week 3Twitter username: @TvoiLukTwitter url: https://twitter.com/TvoiLukFollowers: 5300Retweets: https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/952759201452867584https://twitter.com/matrixainetwork/status/952839704210161664https://twitter.com/matrixainetwork/status/953144021328609280https://twitter.com/matrixainetwork/status/953469242862592001Tweet:https://twitter.com/TvoiLuk/status/952526573902749696 FACEBOOKFacebook url:  https://www.facebook.com/murko.rFollowers: 5700Likes+Shares:https://www.facebook.com/murko.r/posts/2009090709133367https://www.facebook.com/murko.r/posts/2010794068963031?pnref=storyhttps://www.facebook.com/murko.r/posts/2012343202141451?pnref=storyhttps://www.facebook.com/murko.r/posts/2012343992141372?pnref=storyhttps://www.facebook.com/murko.r/posts/2013856951990076?pnref=storyPost:https://www.facebook.com/murko.r/posts/2009090932466678'
szafek,Member,434,11,'January 17, 2018, 03:32:19 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3TwitterRetweets:1. https://twitter.com/matrixainetwork/status/9521781457922048002. https://twitter.com/matrixainetwork/status/9528397042101616643. https://twitter.com/matrixainetwork/status/9531487616513638404. https://twitter.com/matrixainetwork/status/9534692428625920015. https://twitter.com/matrixainetwork/status/953464336457940993Tweets1. https://twitter.com/optymalny1/status/952176879984959489Week #3FacebookShares + Likes:1. https://www.facebook.com/Piotrus.Szafraniec/posts/7002858003604372. https://www.facebook.com/Piotrus.Szafraniec/posts/7008392069717633. https://www.facebook.com/Piotrus.Szafraniec/posts/7014739835749524. https://www.facebook.com/Piotrus.Szafraniec/posts/7020074801882695. https://www.facebook.com/Piotrus.Szafraniec/posts/702722296783454'
Sogeking015,Full Member,406,100,'January 17, 2018, 03:33:10 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Twitter : https://mobile.twitter.com/sogeking015Retweets1. https://twitter.com/matrixainetwork/status/9534692428625920012. https://twitter.com/matrixainetwork/status/9534553149252730883. https://twitter.com/matrixainetwork/status/9534477124388904964. https://twitter.com/matrixainetwork/status/9533306151174266885. https://twitter.com/matrixainetwork/status/953144021328609280Tweets1. https://twitter.com/sogeking015/status/953649092378308608Facebook : https://m.facebook.com/jesicca.n.52Shares + Likes1. https://m.facebook.com/story.php?story_fbid=210758262828454&id=198243307413283&fs=52. https://m.facebook.com/story.php?story_fbid=210769952827285&id=198243307413283&fs=53. https://m.facebook.com/story.php?story_fbid=210768429494104&id=198243307413283&fs=54. https://m.facebook.com/story.php?story_fbid=210673986170215&id=198243307413283&fs=55. https://m.facebook.com/story.php?story_fbid=210506882853592&id=198243307413283&fs=5Post1. https://m.facebook.com/story.php?story_fbid=195597201180859&id=100021917420417'
Kex,Newbie,104,0,'January 17, 2018, 03:33:57 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: Kex on January 10, 2018, 08:37:29 PMQuote from: Kex on January 04, 2018, 04:16:43 PMWeek #1Facebookhttps://www.facebook.com/profile.php?id=100008364559169Shares + Likes1.https://www.facebook.com/permalink.php?story_fbid=2014238208864978&id=1000083645591692.3.4.5.Week #2Facebookhttps://www.facebook.com/profile.php?id=100008364559169Shares + Likes1.https://www.facebook.com/permalink.php?story_fbid=2017181418570657&id=1000083645591692.3.4.5.Week #3Facebookhttps://www.facebook.com/profile.php?id=100008364559169Shares + Likes1.https://www.facebook.com/permalink.php?story_fbid=2020402278248571&id=1000083645591692.3.4.5.'
Bay_Harbour_Butcher,Full Member,504,101,'January 17, 2018, 03:47:10 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3 13/01-19/01TwitterRetweetshttps://twitter.com/matrixainetwork/status/950752066506432512https://twitter.com/matrixainetwork/status/951477634189291521https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/953124984267841536https://twitter.com/matrixainetwork/status/953120297011458048tweetshttps://twitter.com/JerryCs22/status/952908251036712961Week #3 13/01-19/01FacebookShares + Likeshttps://web.facebook.com/jerry.c.saputra.7/posts/2025106864185494https://web.facebook.com/jerry.c.saputra.7/posts/2025106764185504https://web.facebook.com/jerry.c.saputra.7/posts/2025106670852180https://web.facebook.com/jerry.c.saputra.7/posts/2025106597518854https://web.facebook.com/jerry.c.saputra.7/posts/2027119507317563'
aseprebel,Full Member,420,100,'January 17, 2018, 03:51:16 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','FACEBOOKBitcointalk Username : aseprebelBitcointalk Profile Link : https://bitcointalk.org/index.php?action=profile;u=1151134Facebook Link : https://www.facebook.com/zhaber.bricadematiFacebook Friends : 4232Week 3 10/1 - 17-1https://www.facebook.com/zhaber.bricademati/posts/10210912276422614https://www.facebook.com/zhaber.bricademati/posts/10210912275542592https://www.facebook.com/zhaber.bricademati/posts/10210912275102581https://www.facebook.com/zhaber.bricademati/posts/10210912274262560https://www.facebook.com/zhaber.bricademati/posts/10210912273382538https://www.facebook.com/zhaber.bricademati/posts/10210912271942502TWITTERTwitter post: https://twitter.com/zhaberkiliing/status/939276091000098816Twitter account: https://twitter.com/zhaberkiliingTwitter followers: 603Week 3 10/1 - 17-1https://twitter.com/matrixainetwork/status/950636657895604224https://twitter.com/matrixainetwork/status/950752066506432512https://twitter.com/matrixainetwork/status/951477634189291521https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/952759201452867584https://twitter.com/matrixainetwork/status/953112824166760449https://twitter.com/matrixainetwork/status/953466769355587584https://twitter.com/matrixainetwork/status/953469242862592001'
EvRo74,Sr. Member,644,259,'January 17, 2018, 04:02:53 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Twitter URL: https://twitter.com/EvgeniyRomeykoRetweets1.https://twitter.com/matrixainetwork/status/9514776341892915212.https://twitter.com/matrixainetwork/status/9516709511245086723.https://twitter.com/matrixainetwork/status/9521781457922048004.https://twitter.com/Brad_Laurie/status/9523485528475074565.https://twitter.com/matrixainetwork/status/9527592014528675846.https://twitter.com/matrixainetwork/status/9528397042101616647.https://twitter.com/matrixainetwork/status/9534643364579409938.https://twitter.com/matrixainetwork/status/9531202970114580489.https://twitter.com/matrixainetwork/status/95346676935558758410.https://twitter.com/matrixainetwork/status/953469242862592001Tweets1.https://twitter.com/EvgeniyRomeyko/status/952999062185349126'
Leodalat,Full Member,448,102,'January 17, 2018, 04:03:04 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week 3 : 13 - 19TwitterRetweets1. https://twitter.com/matrixainetwork/status/9531202970114580482. https://twitter.com/matrixainetwork/status/9531223075468902413. https://twitter.com/matrixainetwork/status/9533306151174266884. https://twitter.com/matrixainetwork/status/9534477124388904965. https://twitter.com/matrixainetwork/status/953464336457940993Tweets1. https://twitter.com/Leodalat1/status/953125304033099776Week 3 : 13 - 19FacebookShares + Likes1. https://www.facebook.com/LeoDalat/posts/15707724529766342. https://www.facebook.com/LeoDalat/posts/15720159095189553. https://www.facebook.com/LeoDalat/posts/15720158228522974. https://www.facebook.com/LeoDalat/posts/15720157361856395. https://www.facebook.com/LeoDalat/posts/1572015576185655'
EvRo74,Sr. Member,644,259,'January 17, 2018, 04:04:55 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3Facebook URL: https://www.facebook.com/evromeykoShares + Likes1.https://www.facebook.com/evromeyko/posts/17283461438975062.https://www.facebook.com/evromeyko/posts/17283460138975193.https://www.facebook.com/evromeyko/posts/17330067967647744.https://www.facebook.com/evromeyko/posts/17330066067647935.https://www.facebook.com/evromeyko/posts/17330064734314736.https://www.facebook.com/evromeyko/posts/17330063467648197.https://www.facebook.com/evromeyko/posts/17330061234315088.https://www.facebook.com/evromeyko/posts/17330058467648699.https://www.facebook.com/evromeyko/posts/173300562676489110.https://www.facebook.com/evromeyko/posts/173300545676490811.https://www.facebook.com/evromeyko/posts/173300483676497012.https://www.facebook.com/evromeyko/posts/173300456343166413.https://www.facebook.com/evromeyko/posts/173299858343226214.https://www.facebook.com/evromeyko/posts/173299843009894415.https://www.facebook.com/evromeyko/posts/1733004446765009'
D_Olgunchik,Member,448,10,'January 17, 2018, 04:05:50 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3 TwitterRetweets1. https://twitter.com/matrixainetwork/status/9507520665064325122. https://twitter.com/matrixainetwork/status/9516709511245086723. https://twitter.com/matrixainetwork/status/9514776341892915214. https://twitter.com/matrixainetwork/status/9521781457922048005. https://twitter.com/matrixainetwork/status/953106121429954561Tweets1. https://twitter.com/D_Olgunchik/status/951857333541462017Week #3FacebookShares + Likes1. https://www.facebook.com/olga.doroshenco/posts/1644182676660372. https://www.facebook.com/olga.doroshenco/posts/1648759442869363. https://www.facebook.com/olga.doroshenco/posts/1648727976205844. https://www.facebook.com/olga.doroshenco/posts/1653467142398595. https://www.facebook.com/olga.doroshenco/posts/166380530803144'
222,Member,280,10,'January 17, 2018, 04:26:27 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Bitcointalk username : manoj 222Twitter username :manoj kumar Facebook username :manoj naryalRetweet link :https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/952839704210161664https://twitter.com/matrixainetwork/status/953469242862592001facebook like and share :https://www.facebook.com/manoj.naryal.10/posts/827608297421357https://www.facebook.com/manoj.naryal.10/posts/828000320715488https://www.facebook.com/manoj.naryal.10/posts/828908333958020facebook post :https://www.facebook.com/manoj.naryal.10/posts/828908333958020'
Manoek81,Member,154,12,'January 17, 2018, 11:13:54 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week#  3 (12-18 jan 2018) Twitter campaignTwitter userneme: @Nakaturi92Twitter url : https://twitter.com/Nakaturi92Spreadsheet:114Tweet :1. https://twitter.com/Nakaturi92/status/9535855777014865932. https://twitter.com/Nakaturi92/status/953580457307774976Retweets 1. https://twitter.com/matrixainetwork/status/9514776341892915212. https://twitter.com/matrixainetwork/status/9527592014528675843. https://twitter.com/matrixainetwork/status/9528397042101616644. https://twitter.com/matrixainetwork/status/9534643364579409935. https://twitter.com/matrixainetwork/status/953466769355587584'
Jltan,Member,62,10,'January 17, 2018, 11:19:25 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Hi @newsilike , may i know when this overall campaign will end since ICO has been a great success and sold out today when the ICO end date was initially supposed to be on 15 feb? '
klim,Member,420,10,'January 17, 2018, 11:43:08 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','WeeK 12.01-19.01Twitterhttps://twitter.com/kpiptoklimRetweets:1. https://twitter.com/matrixainetwork/status/9504003094063185922. https://twitter.com/matrixainetwork/status/9506366578956042243. https://twitter.com/matrixainetwork/status/9507427651549143054. https://twitter.com/matrixainetwork/status/9521781457922048005. https://twitter.com/matrixainetwork/status/953144021328609280Tweets1. https://twitter.com/kpiptoklim/status/953593338342596608WeeK 12.01-19.01Facebookhttps://www.facebook.com/klimcoinShares + Likes:1. https://www.facebook.com/klimcoin/posts/1895749151195862. https://www.facebook.com/klimcoin/posts/1899855484118563. https://www.facebook.com/klimcoin/posts/1904563050314474. https://www.facebook.com/klimcoin/posts/1912282516209195. https://www.facebook.com/klimcoin/posts/191939804883097'
rajsimran,Full Member,392,100,'January 17, 2018, 11:48:14 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: rajsimran on January 13, 2018, 08:07:13 PMWeek #3TwitterRetweets1. https://twitter.com/matrixainetwork/status/9507520665064325122. https://twitter.com/matrixainetwork/status/9514776341892915213. https://twitter.com/matrixainetwork/status/9521781457922048004. https://twitter.com/matrixainetwork/status/9527592014528675845. https://twitter.com/matrixainetwork/status/953464336457940993Tweets1. https://twitter.com/rajsimran0523/status/953594638669004800Week #3FacebookShares + Likes1. https://www.facebook.com/ratna.chatterjee01/posts/1491741887560868?pnref=story2. https://www.facebook.com/ratna.chatterjee01/posts/1492712570797133?pnref=story3. https://www.facebook.com/ratna.chatterjee01/posts/1493213510747039?pnref=story4. https://www.facebook.com/ratna.chatterjee01/posts/1494345690633821?pnref=story5. https://www.facebook.com/ratna.chatterjee01/posts/1494908753910848?pnref=storyweek 3 completed'
sorbit,Full Member,476,100,'January 17, 2018, 11:49:48 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week  3 (12-19 jan)Twitter campaignTwitter userneme: @sorbitovTwitter url : https://twitter.com/sorbitovtweethttps://twitter.com/sorbitov/status/953594961517273088retweethttps://twitter.com/matrixainetwork/status/951670951124508672https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/951477634189291521https://twitter.com/matrixainetwork/status/952839704210161664https://twitter.com/matrixainetwork/status/953144021328609280Facebookhttps://www.facebook.com/sorbitovShares + Likes:https://www.facebook.com/sorbitov/posts/158105218169033https://www.facebook.com/sorbitov/posts/158313081481580https://www.facebook.com/sorbitov/posts/158567791456109https://www.facebook.com/sorbitov/posts/158895691423319https://www.facebook.com/sorbitov/posts/158921694754052'
LimitlessAP,Full Member,490,100,'January 19, 2018, 07:01:02 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week # 12.01-19.01TwitterRetweets1. https://twitter.com/matrixainetwork/status/9528397042101616642. https://twitter.com/matrixainetwork/status/9531249842678415363. https://twitter.com/matrixainetwork/status/9534643364579409934. https://twitter.com/matrixainetwork/status/9538795212828139525. https://twitter.com/matrixainetwork/status/954327826664050688Tweets1. https://twitter.com/LimitlessAP/status/953597376127815680Week #12.01-19.01FacebookShares + Likes1. https://www.facebook.com/permalink.php?story_fbid=1653973931328475&id=1000014765389722. https://www.facebook.com/permalink.php?story_fbid=1655125027880032&id=1000014765389723. https://www.facebook.com/permalink.php?story_fbid=1655827894476412&id=1000014765389724. https://www.facebook.com/permalink.php?story_fbid=1657180371007831&id=1000014765389725. https://www.facebook.com/permalink.php?story_fbid=1658137760912092&id=100001476538972'
IlfarIldarovich,Full Member,448,100,'January 17, 2018, 12:06:29 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3 (13.01-19.01)Twitter username: @A_KursakTwitter url: https://twitter.com/A_KursakFollowers: 11000Retweets and like1. https://twitter.com/matrixainetwork/status/952178145792204800 2. https://twitter.com/matrixainetwork/status/952759201452867584 3. https://twitter.com/matrixainetwork/status/953148761651363840 4. https://twitter.com/matrixainetwork/status/953464336457940993 5. https://twitter.com/matrixainetwork/status/953469242862592001Tweets1. https://twitter.com/A_Kursak/status/953217742215278592 2. https://twitter.com/A_Kursak/status/953556572692779008Facebook url: https://www.facebook.com/ilfar.riyanovFriends: 3400Shares + Likes1. https://www.facebook.com/ilfar.riyanov/posts/150368652410726 2. https://www.facebook.com/ilfar.riyanov/posts/151217008992557 3. https://www.facebook.com/ilfar.riyanov/posts/151708525610072 4. https://www.facebook.com/ilfar.riyanov/posts/152148248899433 5. https://www.facebook.com/ilfar.riyanov/posts/152149072232684Post1. https://www.facebook.com/ilfar.riyanov/posts/151708695610055 2. https://www.facebook.com/ilfar.riyanov/posts/152148352232756'
Valer4ik,Full Member,490,101,'January 17, 2018, 12:06:41 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','12\01-19\01Bitcointalk username: valer4ikFacebook Profile Link: https://www.facebook.com/profile.php?id=100000560065067Friends : 4480ETH address: 0x1B7376e2a05f187dF562Fc91eeb3B78998849C6dRepost and likehttps://www.facebook.com/permalink.php?story_fbid=1939196319442351&id=100000560065067https://www.facebook.com/permalink.php?story_fbid=1939772872718029&id=100000560065067&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=1940948112600505&id=100000560065067&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=1941854092509907&id=100000560065067&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=1942875859074397&id=100000560065067&pnref=storyTwitter URL: https://twitter.com/karavaler4ikFollowers : 5020Retweets and like: https://twitter.com/matrixainetwork/status/952178145792204800https://twitter.com/matrixainetwork/status/949889648184078336https://twitter.com/matrixainetwork/status/952839704210161664https://twitter.com/matrixainetwork/status/953148761651363840https://twitter.com/matrixainetwork/status/953469242862592001Tweet https://twitter.com/karavaler4ik/status/952267487541907457https://twitter.com/karavaler4ik/status/952894195269763072'
ferry168,Full Member,266,150,'January 17, 2018, 12:15:47 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Week #3TwitterTwitter prifile link : https://twitter.com/GalantFerryRetweetshttps://twitter.com/matrixainetwork/status/951670951124508672 https://twitter.com/matrixainetwork/status/952178145792204800 https://twitter.com/matrixainetwork/status/950742765154914305 https://twitter.com/matrixainetwork/status/950752066506432512 https://twitter.com/matrixainetwork/status/952839704210161664 Tweetshttps://twitter.com/GalantFerry/status/953601173780545536 Week #3FacebookFacebook profile link : https://www.facebook.com/ferry.ruswadiPost : https://www.facebook.com/ferry.ruswadi/posts/10212292992137229Shares + Likeshttps://www.facebook.com/ferry.ruswadi/posts/10212262681939493https://www.facebook.com/ferry.ruswadi/posts/10212262680859466https://www.facebook.com/ferry.ruswadi/posts/10212271667084116https://www.facebook.com/ferry.ruswadi/posts/10212271666404099https://www.facebook.com/ferry.ruswadi/posts/10212279634923307'
ferry168,Full Member,266,150,'January 17, 2018, 12:17:34 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Congratzz team, ICO Sold Out and it means ICO ended. The bounty still continue or ended too ?Please update status the bounty please ... thanks.'
